symbol,min_spread,phi,open_mult,rho,zeta,theta_kappa,classifier_threshold,train_sharpe,test_sharpe,test_pnl,total_pnl,avg_daily_pnl,profitable_days,test_days,pnl_std
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.2,0.3,2.0,0.4,-12.1928,2.4075,-333236.16,-337151.3,-67430.26,0,4,83050.86
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.2,0.3,2.0,0.5,-12.1099,2.33,-344955.61,-348870.75,-69774.15,0,4,87650.02
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.2,0.3,2.0,0.6,-12.2054,2.36,-336728.78,-340636.42,-68127.28,0,4,86133.19
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.2,0.5,1.0,0.4,-0.1188,2.43,-241190.24,-222250.21,-44450.04,2,4,65130.07
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.2,0.5,1.0,0.5,3.2515,2.6175,-231400.21,-212429.41,-42485.88,2,4,63420.7
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.2,0.5,1.0,0.6,20.0133,2.4425,-232754.16,-216749.84,-43349.97,2,4,64350.06
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.2,0.5,1.5,0.4,-6.3692,2.09,-326864.09,-308154.61,-61630.92,1,4,87694.21
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.2,0.5,1.5,0.5,-6.3944,1.91,-329290.64,-310581.16,-62116.23,1,4,86759.46
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.2,0.5,1.5,0.6,-6.6862,1.8875,-333565.9,-315655.99,-63131.2,1,4,87353.5
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.2,0.5,2.0,0.4,-12.1929,2.41,-333208.68,-337123.82,-67424.76,0,4,83043.31
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.2,0.5,2.0,0.5,-12.1099,2.33,-344943.12,-348858.26,-69771.65,0,4,87647.29
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.2,0.5,2.0,0.6,-12.2054,2.36,-336726.29,-340633.93,-68126.79,0,4,86133.29
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.2,1.0,1.0,0.4,-0.1293,2.3625,-250470.4,-231530.37,-46306.07,2,4,68377.18
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.2,1.0,1.0,0.5,3.249,2.6175,-231395.22,-212424.41,-42484.88,2,4,63418.34
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.2,1.0,1.0,0.6,20.0133,2.4425,-232749.16,-216744.84,-43348.97,2,4,64348.42
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.2,1.0,1.5,0.4,-6.3691,2.09,-326849.1,-308139.62,-61627.92,1,4,87690.33
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.2,1.0,1.5,0.5,-6.3944,1.91,-329288.14,-310578.66,-62115.73,1,4,86759.37
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.2,1.0,1.5,0.6,-6.6862,1.89,-333563.41,-315653.49,-63130.7,1,4,87353.44
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.2,1.0,2.0,0.4,-12.1634,2.2975,-345987.38,-349902.51,-69980.5,0,4,86720.93
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.2,1.0,2.0,0.5,-12.1511,2.2875,-348059.71,-351974.85,-70394.97,0,4,87514.91
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.2,1.0,2.0,0.6,-12.2469,2.32,-339845.38,-343753.02,-68750.6,0,4,86023.95
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.3,0.3,1.0,0.4,-0.0887,2.47,-237372.8,-218432.76,-43686.55,2,4,64580.35
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.3,0.3,1.0,0.5,3.2336,2.5575,-232898.77,-213927.97,-42785.59,2,4,63666.12
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.3,0.3,1.0,0.6,19.9971,2.395,-234553.22,-218548.89,-43709.78,2,4,64590.44
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.3,0.3,1.5,0.4,-6.5582,2.0525,-328446.64,-309742.16,-61948.43,1,4,87551.39
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.3,0.3,1.5,0.5,-6.5872,1.875,-330875.7,-312171.22,-62434.24,1,4,86612.78
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.3,0.3,1.5,0.6,-6.6862,1.8875,-333568.4,-315658.49,-63131.7,1,4,87354.44
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.3,0.3,2.0,0.4,-12.1928,2.4075,-333236.16,-337151.3,-67430.26,0,4,83050.86
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.3,0.3,2.0,0.5,-12.1099,2.33,-344955.61,-348870.75,-69774.15,0,4,87650.02
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.3,0.3,2.0,0.6,-12.2054,2.36,-336728.78,-340636.42,-68127.28,0,4,86133.19
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.3,0.5,1.0,0.4,-0.1173,2.435,-240202.71,-221262.67,-44252.53,2,4,64787.68
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.3,0.5,1.0,0.5,3.2515,2.6175,-231400.21,-212429.41,-42485.88,2,4,63420.7
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.3,0.5,1.0,0.6,20.0133,2.4425,-232754.16,-216749.84,-43349.97,2,4,64350.06
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.3,0.5,1.5,0.4,-6.3692,2.09,-326864.09,-308154.61,-61630.92,1,4,87694.21
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.3,0.5,1.5,0.5,-6.3944,1.91,-329290.64,-310581.16,-62116.23,1,4,86759.46
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.3,0.5,1.5,0.6,-6.6862,1.8875,-333565.9,-315655.99,-63131.2,1,4,87353.5
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.3,0.5,2.0,0.4,-12.1929,2.41,-333208.68,-337123.82,-67424.76,0,4,83043.31
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.3,0.5,2.0,0.5,-12.1099,2.33,-344943.12,-348858.26,-69771.65,0,4,87647.29
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.3,0.5,2.0,0.6,-12.2054,2.36,-336726.29,-340633.93,-68126.79,0,4,86133.29
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.3,1.0,1.0,0.4,-0.1293,2.3625,-250470.4,-231530.37,-46306.07,2,4,68377.18
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.3,1.0,1.0,0.5,3.249,2.6175,-231395.22,-212424.41,-42484.88,2,4,63418.34
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.3,1.0,1.0,0.6,20.0133,2.4425,-232749.16,-216744.84,-43348.97,2,4,64348.42
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.3,1.0,1.5,0.4,-6.3691,2.09,-326849.1,-308139.62,-61627.92,1,4,87690.33
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.3,1.0,1.5,0.5,-6.3944,1.91,-329288.14,-310578.66,-62115.73,1,4,86759.37
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.3,1.0,1.5,0.6,-6.6862,1.89,-333563.41,-315653.49,-63130.7,1,4,87353.44
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.3,1.0,2.0,0.4,-12.1634,2.2975,-345987.38,-349902.51,-69980.5,0,4,86720.93
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.3,1.0,2.0,0.5,-12.1511,2.2875,-348059.71,-351974.85,-70394.97,0,4,87514.91
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.3,1.0,2.0,0.6,-12.2469,2.32,-339845.38,-343753.02,-68750.6,0,4,86023.95
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.5,0.3,1.0,0.4,-0.0887,2.47,-237372.8,-218432.76,-43686.55,2,4,64580.35
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.5,0.3,1.0,0.5,3.2336,2.5575,-232898.77,-213927.97,-42785.59,2,4,63666.12
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.5,0.3,1.0,0.6,19.9971,2.395,-234553.22,-218548.89,-43709.78,2,4,64590.44
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.5,0.3,1.5,0.4,-6.5582,2.0525,-328446.64,-309742.16,-61948.43,1,4,87551.39
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.5,0.3,1.5,0.5,-6.5872,1.875,-330875.7,-312171.22,-62434.24,1,4,86612.78
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.5,0.3,1.5,0.6,-6.6862,1.8875,-333568.4,-315658.49,-63131.7,1,4,87354.44
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.5,0.3,2.0,0.4,-12.1928,2.4075,-333236.16,-337151.3,-67430.26,0,4,83050.86
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.5,0.3,2.0,0.5,-12.1099,2.33,-344955.61,-348870.75,-69774.15,0,4,87650.02
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.5,0.3,2.0,0.6,-12.2054,2.36,-336728.78,-340636.42,-68127.28,0,4,86133.19
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.5,0.5,1.0,0.4,-0.1173,2.435,-240202.71,-221262.67,-44252.53,2,4,64787.68
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.5,0.5,1.0,0.5,3.2515,2.6175,-231400.21,-212429.41,-42485.88,2,4,63420.7
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.5,0.5,1.0,0.6,20.0133,2.4425,-232754.16,-216749.84,-43349.97,2,4,64350.06
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.5,0.5,1.5,0.4,-6.3692,2.09,-326864.09,-308154.61,-61630.92,1,4,87694.21
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.5,0.5,1.5,0.5,-6.3944,1.91,-329290.64,-310581.16,-62116.23,1,4,86759.46
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.5,0.5,1.5,0.6,-6.6862,1.8875,-333565.9,-315655.99,-63131.2,1,4,87353.5
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.5,0.5,2.0,0.4,-12.1929,2.41,-333208.68,-337123.82,-67424.76,0,4,83043.31
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.5,0.5,2.0,0.5,-12.1099,2.33,-344943.12,-348858.26,-69771.65,0,4,87647.29
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.5,0.5,2.0,0.6,-12.2054,2.36,-336726.29,-340633.93,-68126.79,0,4,86133.29
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.5,1.0,1.0,0.4,-0.1293,2.3625,-250470.4,-231530.37,-46306.07,2,4,68377.18
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.5,1.0,1.0,0.5,3.249,2.6175,-231395.22,-212424.41,-42484.88,2,4,63418.34
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.5,1.0,1.0,0.6,20.0133,2.4425,-232749.16,-216744.84,-43348.97,2,4,64348.42
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.5,1.0,1.5,0.4,-6.3691,2.09,-326849.1,-308139.62,-61627.92,1,4,87690.33
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.5,1.0,1.5,0.5,-6.3944,1.91,-329288.14,-310578.66,-62115.73,1,4,86759.37
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.5,1.0,1.5,0.6,-6.6862,1.89,-333563.41,-315653.49,-63130.7,1,4,87353.44
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.5,1.0,2.0,0.4,-12.1634,2.2975,-345987.38,-349902.51,-69980.5,0,4,86720.93
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.5,1.0,2.0,0.5,-12.1511,2.2875,-348059.71,-351974.85,-70394.97,0,4,87514.91
ASIANPAINT26JUNFUT,0.1,0.001,2.0,0.5,1.0,2.0,0.6,-12.2469,2.32,-339845.38,-343753.02,-68750.6,0,4,86023.95
ALKEM26JUNFUT,0.1,0.001,2.0,0.2,0.3,1.0,0.4,-13.5456,0.825,-243828.19,-268557.12,-53711.42,1,4,57212.6
ALKEM26JUNFUT,0.1,0.001,2.0,0.2,0.3,1.0,0.5,-13.573,0.8375,-242526.96,-267255.89,-53451.18,1,4,56889.24
ALKEM26JUNFUT,0.1,0.001,2.0,0.2,0.3,1.0,0.6,-13.4846,0.795,-245410.46,-266873.35,-53374.67,1,4,56521.24
ALKEM26JUNFUT,0.1,0.001,2.0,0.2,0.3,1.5,0.4,-14.0222,0.9,-250480.52,-280117.24,-56023.45,1,4,57899.09
ALKEM26JUNFUT,0.1,0.001,2.0,0.2,0.3,1.5,0.5,-14.0226,0.9,-250464.27,-280100.99,-56020.2,1,4,57894.81
ALKEM26JUNFUT,0.1,0.001,2.0,0.2,0.3,1.5,0.6,-14.024,0.9,-250413.04,-280049.77,-56009.95,1,4,57881.61
ALKEM26JUNFUT,0.1,0.001,2.0,0.2,0.3,2.0,0.4,-13.9303,1.1225,-242357.35,-272060.29,-54412.06,1,4,58490.79
ALKEM26JUNFUT,0.1,0.001,2.0,0.2,0.3,2.0,0.5,-13.9303,1.1225,-242357.35,-272060.29,-54412.06,1,4,58490.79
ALKEM26JUNFUT,0.1,0.001,2.0,0.2,0.3,2.0,0.6,-13.9303,1.1225,-242356.1,-272059.04,-54411.81,1,4,58490.42
ALKEM26JUNFUT,0.1,0.001,2.0,0.2,0.5,1.0,0.4,-13.5456,0.825,-243830.69,-268559.62,-53711.92,1,4,57213.26
ALKEM26JUNFUT,0.1,0.001,2.0,0.2,0.5,1.0,0.5,-13.573,0.8375,-242528.21,-267257.14,-53451.43,1,4,56889.57
ALKEM26JUNFUT,0.1,0.001,2.0,0.2,0.5,1.0,0.6,-13.4846,0.795,-245411.71,-266874.6,-53374.92,1,4,56521.58
ALKEM26JUNFUT,0.1,0.001,2.0,0.2,0.5,1.5,0.4,-14.0223,0.9,-250483.02,-280119.74,-56023.95,1,4,57899.2
ALKEM26JUNFUT,0.1,0.001,2.0,0.2,0.5,1.5,0.5,-14.0226,0.9,-250464.27,-280100.99,-56020.2,1,4,57894.81
ALKEM26JUNFUT,0.1,0.001,2.0,0.2,0.5,1.5,0.6,-14.024,0.9,-250413.04,-280049.77,-56009.95,1,4,57881.61
ALKEM26JUNFUT,0.1,0.001,2.0,0.2,0.5,2.0,0.4,-13.9303,1.1225,-242357.35,-272060.29,-54412.06,1,4,58490.79
ALKEM26JUNFUT,0.1,0.001,2.0,0.2,0.5,2.0,0.5,-13.9303,1.1225,-242357.35,-272060.29,-54412.06,1,4,58490.79
ALKEM26JUNFUT,0.1,0.001,2.0,0.2,0.5,2.0,0.6,-13.9303,1.1225,-242356.1,-272059.04,-54411.81,1,4,58490.42
ALKEM26JUNFUT,0.1,0.001,2.0,0.2,1.0,1.0,0.4,-13.5456,0.825,-243830.69,-268559.62,-53711.92,1,4,57213.26
ALKEM26JUNFUT,0.1,0.001,2.0,0.2,1.0,1.0,0.5,-13.573,0.8375,-242528.21,-267257.14,-53451.43,1,4,56889.57
ALKEM26JUNFUT,0.1,0.001,2.0,0.2,1.0,1.0,0.6,-13.4846,0.795,-245411.71,-266874.6,-53374.92,1,4,56521.58
ALKEM26JUNFUT,0.1,0.001,2.0,0.2,1.0,1.5,0.4,-14.0223,0.9,-250483.02,-280119.74,-56023.95,1,4,57899.2
ALKEM26JUNFUT,0.1,0.001,2.0,0.2,1.0,1.5,0.5,-14.0225,0.9,-250465.52,-280102.24,-56020.45,1,4,57895.19
ALKEM26JUNFUT,0.1,0.001,2.0,0.2,1.0,1.5,0.6,-14.024,0.9,-250413.04,-280049.77,-56009.95,1,4,57881.61
ALKEM26JUNFUT,0.1,0.001,2.0,0.2,1.0,2.0,0.4,-13.9303,1.1225,-242357.35,-272060.29,-54412.06,1,4,58490.79
ALKEM26JUNFUT,0.1,0.001,2.0,0.2,1.0,2.0,0.5,-13.9303,1.1225,-242357.35,-272060.29,-54412.06,1,4,58490.79
ALKEM26JUNFUT,0.1,0.001,2.0,0.2,1.0,2.0,0.6,-13.9303,1.1225,-242356.1,-272059.04,-54411.81,1,4,58490.42
ALKEM26JUNFUT,0.1,0.001,2.0,0.3,0.3,1.0,0.4,-13.5456,0.825,-243828.19,-268557.12,-53711.42,1,4,57212.6
ALKEM26JUNFUT,0.1,0.001,2.0,0.3,0.3,1.0,0.5,-13.573,0.8375,-242526.96,-267255.89,-53451.18,1,4,56889.24
ALKEM26JUNFUT,0.1,0.001,2.0,0.3,0.3,1.0,0.6,-13.4846,0.795,-245410.46,-266873.35,-53374.67,1,4,56521.24
ALKEM26JUNFUT,0.1,0.001,2.0,0.3,0.3,1.5,0.4,-14.0222,0.9,-250480.52,-280117.24,-56023.45,1,4,57899.09
ALKEM26JUNFUT,0.1,0.001,2.0,0.3,0.3,1.5,0.5,-14.0226,0.9,-250464.27,-280100.99,-56020.2,1,4,57894.81
ALKEM26JUNFUT,0.1,0.001,2.0,0.3,0.3,1.5,0.6,-14.024,0.9,-250413.04,-280049.77,-56009.95,1,4,57881.61
ALKEM26JUNFUT,0.1,0.001,2.0,0.3,0.3,2.0,0.4,-13.9303,1.1225,-242357.35,-272060.29,-54412.06,1,4,58490.79
ALKEM26JUNFUT,0.1,0.001,2.0,0.3,0.3,2.0,0.5,-13.9303,1.1225,-242357.35,-272060.29,-54412.06,1,4,58490.79
ALKEM26JUNFUT,0.1,0.001,2.0,0.3,0.3,2.0,0.6,-13.9303,1.1225,-242356.1,-272059.04,-54411.81,1,4,58490.42
ALKEM26JUNFUT,0.1,0.001,2.0,0.3,0.5,1.0,0.4,-13.5456,0.825,-243830.69,-268559.62,-53711.92,1,4,57213.26
ALKEM26JUNFUT,0.1,0.001,2.0,0.3,0.5,1.0,0.5,-13.573,0.8375,-242528.21,-267257.14,-53451.43,1,4,56889.57
ALKEM26JUNFUT,0.1,0.001,2.0,0.3,0.5,1.0,0.6,-13.4846,0.795,-245411.71,-266874.6,-53374.92,1,4,56521.58
ALKEM26JUNFUT,0.1,0.001,2.0,0.3,0.5,1.5,0.4,-14.0223,0.9,-250483.02,-280119.74,-56023.95,1,4,57899.2
ALKEM26JUNFUT,0.1,0.001,2.0,0.3,0.5,1.5,0.5,-14.0226,0.9,-250464.27,-280100.99,-56020.2,1,4,57894.81
ALKEM26JUNFUT,0.1,0.001,2.0,0.3,0.5,1.5,0.6,-14.024,0.9,-250413.04,-280049.77,-56009.95,1,4,57881.61
ALKEM26JUNFUT,0.1,0.001,2.0,0.3,0.5,2.0,0.4,-13.9303,1.1225,-242357.35,-272060.29,-54412.06,1,4,58490.79
ALKEM26JUNFUT,0.1,0.001,2.0,0.3,0.5,2.0,0.5,-13.9303,1.1225,-242357.35,-272060.29,-54412.06,1,4,58490.79
ALKEM26JUNFUT,0.1,0.001,2.0,0.3,0.5,2.0,0.6,-13.9303,1.1225,-242356.1,-272059.04,-54411.81,1,4,58490.42
ALKEM26JUNFUT,0.1,0.001,2.0,0.3,1.0,1.0,0.4,-13.5456,0.825,-243830.69,-268559.62,-53711.92,1,4,57213.26
ALKEM26JUNFUT,0.1,0.001,2.0,0.3,1.0,1.0,0.5,-13.573,0.8375,-242528.21,-267257.14,-53451.43,1,4,56889.57
ALKEM26JUNFUT,0.1,0.001,2.0,0.3,1.0,1.0,0.6,-13.4846,0.795,-245411.71,-266874.6,-53374.92,1,4,56521.58
ALKEM26JUNFUT,0.1,0.001,2.0,0.3,1.0,1.5,0.4,-14.0223,0.9,-250483.02,-280119.74,-56023.95,1,4,57899.2
ALKEM26JUNFUT,0.1,0.001,2.0,0.3,1.0,1.5,0.5,-14.0225,0.9,-250465.52,-280102.24,-56020.45,1,4,57895.19
ALKEM26JUNFUT,0.1,0.001,2.0,0.3,1.0,1.5,0.6,-14.024,0.9,-250413.04,-280049.77,-56009.95,1,4,57881.61
ALKEM26JUNFUT,0.1,0.001,2.0,0.3,1.0,2.0,0.4,-13.9303,1.1225,-242357.35,-272060.29,-54412.06,1,4,58490.79
ALKEM26JUNFUT,0.1,0.001,2.0,0.3,1.0,2.0,0.5,-13.9303,1.1225,-242357.35,-272060.29,-54412.06,1,4,58490.79
ALKEM26JUNFUT,0.1,0.001,2.0,0.3,1.0,2.0,0.6,-13.9303,1.1225,-242356.1,-272059.04,-54411.81,1,4,58490.42
ALKEM26JUNFUT,0.1,0.001,2.0,0.5,0.3,1.0,0.4,-13.5456,0.825,-243828.19,-268557.12,-53711.42,1,4,57212.6
ALKEM26JUNFUT,0.1,0.001,2.0,0.5,0.3,1.0,0.5,-13.573,0.8375,-242526.96,-267255.89,-53451.18,1,4,56889.24
ALKEM26JUNFUT,0.1,0.001,2.0,0.5,0.3,1.0,0.6,-13.4846,0.795,-245410.46,-266873.35,-53374.67,1,4,56521.24
ALKEM26JUNFUT,0.1,0.001,2.0,0.5,0.3,1.5,0.4,-14.0222,0.9,-250480.52,-280117.24,-56023.45,1,4,57899.09
ALKEM26JUNFUT,0.1,0.001,2.0,0.5,0.3,1.5,0.5,-14.0226,0.9,-250464.27,-280100.99,-56020.2,1,4,57894.81
ALKEM26JUNFUT,0.1,0.001,2.0,0.5,0.3,1.5,0.6,-14.024,0.9,-250413.04,-280049.77,-56009.95,1,4,57881.61
ALKEM26JUNFUT,0.1,0.001,2.0,0.5,0.3,2.0,0.4,-13.9303,1.1225,-242357.35,-272060.29,-54412.06,1,4,58490.79
ALKEM26JUNFUT,0.1,0.001,2.0,0.5,0.3,2.0,0.5,-13.9303,1.1225,-242357.35,-272060.29,-54412.06,1,4,58490.79
ALKEM26JUNFUT,0.1,0.001,2.0,0.5,0.3,2.0,0.6,-13.9303,1.1225,-242356.1,-272059.04,-54411.81,1,4,58490.42
ALKEM26JUNFUT,0.1,0.001,2.0,0.5,0.5,1.0,0.4,-13.5456,0.825,-243830.69,-268559.62,-53711.92,1,4,57213.26
ALKEM26JUNFUT,0.1,0.001,2.0,0.5,0.5,1.0,0.5,-13.573,0.8375,-242528.21,-267257.14,-53451.43,1,4,56889.57
ALKEM26JUNFUT,0.1,0.001,2.0,0.5,0.5,1.0,0.6,-13.4846,0.795,-245411.71,-266874.6,-53374.92,1,4,56521.58
ALKEM26JUNFUT,0.1,0.001,2.0,0.5,0.5,1.5,0.4,-14.0223,0.9,-250483.02,-280119.74,-56023.95,1,4,57899.2
ALKEM26JUNFUT,0.1,0.001,2.0,0.5,0.5,1.5,0.5,-14.0226,0.9,-250464.27,-280100.99,-56020.2,1,4,57894.81
ALKEM26JUNFUT,0.1,0.001,2.0,0.5,0.5,1.5,0.6,-14.024,0.9,-250413.04,-280049.77,-56009.95,1,4,57881.61
ALKEM26JUNFUT,0.1,0.001,2.0,0.5,0.5,2.0,0.4,-13.9303,1.1225,-242357.35,-272060.29,-54412.06,1,4,58490.79
ALKEM26JUNFUT,0.1,0.001,2.0,0.5,0.5,2.0,0.5,-13.9303,1.1225,-242357.35,-272060.29,-54412.06,1,4,58490.79
ALKEM26JUNFUT,0.1,0.001,2.0,0.5,0.5,2.0,0.6,-13.9303,1.1225,-242356.1,-272059.04,-54411.81,1,4,58490.42
ALKEM26JUNFUT,0.1,0.001,2.0,0.5,1.0,1.0,0.4,-13.5456,0.825,-243830.69,-268559.62,-53711.92,1,4,57213.26
ALKEM26JUNFUT,0.1,0.001,2.0,0.5,1.0,1.0,0.5,-13.573,0.8375,-242528.21,-267257.14,-53451.43,1,4,56889.57
ALKEM26JUNFUT,0.1,0.001,2.0,0.5,1.0,1.0,0.6,-13.4846,0.795,-245411.71,-266874.6,-53374.92,1,4,56521.58
ALKEM26JUNFUT,0.1,0.001,2.0,0.5,1.0,1.5,0.4,-14.0223,0.9,-250483.02,-280119.74,-56023.95,1,4,57899.2
ALKEM26JUNFUT,0.1,0.001,2.0,0.5,1.0,1.5,0.5,-14.0225,0.9,-250465.52,-280102.24,-56020.45,1,4,57895.19
ALKEM26JUNFUT,0.1,0.001,2.0,0.5,1.0,1.5,0.6,-14.024,0.9,-250413.04,-280049.77,-56009.95,1,4,57881.61
ALKEM26JUNFUT,0.1,0.001,2.0,0.5,1.0,2.0,0.4,-13.9303,1.1225,-242357.35,-272060.29,-54412.06,1,4,58490.79
ALKEM26JUNFUT,0.1,0.001,2.0,0.5,1.0,2.0,0.5,-13.9303,1.1225,-242357.35,-272060.29,-54412.06,1,4,58490.79
ALKEM26JUNFUT,0.1,0.001,2.0,0.5,1.0,2.0,0.6,-13.9303,1.1225,-242356.1,-272059.04,-54411.81,1,4,58490.42
APOLLOHOSP26JUNFUT,0.1,0.001,2.0,0.2,0.3,1.0,0.4,6.0595,4.68,-27122.11,58002.45,11600.49,1,4,37056.15
APOLLOHOSP26JUNFUT,0.1,0.001,2.0,0.2,0.3,1.0,0.5,6.0596,4.68,-27117.54,58007.02,11601.4,1,4,37055.77
APOLLOHOSP26JUNFUT,0.1,0.001,2.0,0.2,0.3,1.0,0.6,6.0603,4.68,-27093.79,58030.77,11606.15,1,4,37053.73
APOLLOHOSP26JUNFUT,0.1,0.001,2.0,0.2,0.3,1.5,0.4,6.0822,4.71,-21551.34,63530.72,12706.14,2,4,36709.9
APOLLOHOSP26JUNFUT,0.1,0.001,2.0,0.2,0.3,1.5,0.5,6.0822,4.71,-21551.34,63530.72,12706.14,2,4,36709.9
APOLLOHOSP26JUNFUT,0.1,0.001,2.0,0.2,0.3,1.5,0.6,6.0822,4.71,-21551.34,63530.72,12706.14,2,4,36709.9
APOLLOHOSP26JUNFUT,0.1,0.001,2.0,0.2,0.3,2.0,0.4,6.0822,4.71,-21551.34,63530.72,12706.14,2,4,36709.9
APOLLOHOSP26JUNFUT,0.1,0.001,2.0,0.2,0.3,2.0,0.5,6.0822,4.71,-21551.34,63530.72,12706.14,2,4,36709.9
APOLLOHOSP26JUNFUT,0.1,0.001,2.0,0.2,0.3,2.0,0.6,6.0822,4.71,-21551.34,63530.72,12706.14,2,4,36709.9
APOLLOHOSP26JUNFUT,0.1,0.001,2.0,0.2,0.5,1.0,0.4,6.0595,4.68,-27123.36,58001.2,11600.24,1,4,37056.25
APOLLOHOSP26JUNFUT,0.1,0.001,2.0,0.2,0.5,1.0,0.5,6.0596,4.68,-27118.79,58005.77,11601.15,1,4,37055.88
APOLLOHOSP26JUNFUT,0.1,0.001,2.0,0.2,0.5,1.0,0.6,6.0603,4.68,-27093.79,58030.77,11606.15,1,4,37053.73
APOLLOHOSP26JUNFUT,0.1,0.001,2.0,0.2,0.5,1.5,0.4,6.0822,4.71,-21551.34,63530.72,12706.14,2,4,36709.9
APOLLOHOSP26JUNFUT,0.1,0.001,2.0,0.2,0.5,1.5,0.5,6.0822,4.71,-21551.34,63530.72,12706.14,2,4,36709.9
APOLLOHOSP26JUNFUT,0.1,0.001,2.0,0.2,0.5,1.5,0.6,6.0822,4.71,-21551.34,63530.72,12706.14,2,4,36709.9
APOLLOHOSP26JUNFUT,0.1,0.001,2.0,0.2,0.5,2.0,0.4,6.0822,4.71,-21551.34,63530.72,12706.14,2,4,36709.9
APOLLOHOSP26JUNFUT,0.1,0.001,2.0,0.2,0.5,2.0,0.5,6.0822,4.71,-21551.34,63530.72,12706.14,2,4,36709.9
APOLLOHOSP26JUNFUT,0.1,0.001,2.0,0.2,0.5,2.0,0.6,6.0822,4.71,-21551.34,63530.72,12706.14,2,4,36709.9
