symbol,gamma,kappa,min_spread,open_mult,train_sharpe,train_pnl,test_sharpe,test_pnl,total_pnl,avg_daily_pnl,profitable_days,test_days,pnl_std
ADANIPORTS26JUNFUT,0.005,2.0,0.05,1.0,5.5904,-117465.87,4.89,-196164.26,-288005.0,-57601.0,1,4,44682.85
ADANIPORTS26JUNFUT,0.005,2.0,0.05,1.5,7.0388,-49375.33,5.4425,-143726.82,-183773.78,-36754.76,1,4,41816.28
ADANIPORTS26JUNFUT,0.005,2.0,0.05,2.0,6.0033,-87266.16,5.1325,-148016.16,-214375.83,-42875.17,1,4,34579.56
ADANIPORTS26JUNFUT,0.005,2.0,0.05,3.0,7.1635,-76058.7,5.6225,-93594.89,-146188.07,-29237.61,0,4,18138.81
ADANIPORTS26JUNFUT,0.005,2.0,0.1,1.0,5.5904,-117465.87,4.89,-196164.26,-288005.0,-57601.0,1,4,44682.85
ADANIPORTS26JUNFUT,0.005,2.0,0.1,1.5,7.0388,-49375.33,5.4425,-143726.82,-183773.78,-36754.76,1,4,41816.28
ADANIPORTS26JUNFUT,0.005,2.0,0.1,2.0,6.0033,-87266.16,5.1325,-148016.16,-214375.83,-42875.17,1,4,34579.56
ADANIPORTS26JUNFUT,0.005,2.0,0.1,3.0,7.1635,-76058.7,5.6225,-93594.89,-146188.07,-29237.61,0,4,18138.81
ADANIPORTS26JUNFUT,0.005,2.0,0.25,1.0,5.5904,-117465.87,4.89,-196164.26,-288005.0,-57601.0,1,4,44682.85
ADANIPORTS26JUNFUT,0.005,2.0,0.25,1.5,7.0388,-49375.33,5.4425,-143726.82,-183773.78,-36754.76,1,4,41816.28
ADANIPORTS26JUNFUT,0.005,2.0,0.25,2.0,6.0033,-87266.16,5.1325,-148016.16,-214375.83,-42875.17,1,4,34579.56
ADANIPORTS26JUNFUT,0.005,2.0,0.25,3.0,7.1635,-76058.7,5.6225,-93594.89,-146188.07,-29237.61,0,4,18138.81
ADANIPORTS26JUNFUT,0.005,2.0,0.5,1.0,5.5904,-117465.87,4.89,-196164.26,-288005.0,-57601.0,1,4,44682.85
ADANIPORTS26JUNFUT,0.005,2.0,0.5,1.5,7.0388,-49375.33,5.4425,-143726.82,-183773.78,-36754.76,1,4,41816.28
ADANIPORTS26JUNFUT,0.005,2.0,0.5,2.0,6.0033,-87266.16,5.1325,-148016.16,-214375.83,-42875.17,1,4,34579.56
ADANIPORTS26JUNFUT,0.005,2.0,0.5,3.0,7.1635,-76058.7,5.6225,-93594.89,-146188.07,-29237.61,0,4,18138.81
ADANIENT26JUNFUT,0.0005,1.0,0.05,1.0,5.8406,-54921.75,4.8025,-146786.42,-147238.23,-29447.65,0,4,18392.4
ADANIENT26JUNFUT,0.0005,1.0,0.05,1.5,6.06,-30276.54,4.6875,-136404.18,-118750.89,-23750.18,1,4,22283.92
ADANIENT26JUNFUT,0.0005,1.0,0.05,2.0,6.5308,2180.34,5.48,-65376.11,-38114.58,-7622.92,1,4,18060.79
ADANIENT26JUNFUT,0.0005,1.0,0.05,3.0,6.6073,1095.47,5.7575,-49361.21,-17600.48,-3520.1,2,4,23319.87
ADANIENT26JUNFUT,0.0005,1.0,0.1,1.0,5.8406,-54921.75,4.8025,-146786.42,-147238.23,-29447.65,0,4,18392.4
ADANIENT26JUNFUT,0.0005,1.0,0.1,1.5,6.06,-30276.54,4.6875,-136404.18,-118750.89,-23750.18,1,4,22283.92
ADANIENT26JUNFUT,0.0005,1.0,0.1,2.0,6.5308,2180.34,5.48,-65376.11,-38114.58,-7622.92,1,4,18060.79
ADANIENT26JUNFUT,0.0005,1.0,0.1,3.0,6.6073,1095.47,5.7575,-49361.21,-17600.48,-3520.1,2,4,23319.87
ADANIENT26JUNFUT,0.0005,1.0,0.25,1.0,5.8406,-54921.75,4.8025,-146786.42,-147238.23,-29447.65,0,4,18392.4
ADANIENT26JUNFUT,0.0005,1.0,0.25,1.5,6.06,-30276.54,4.6875,-136404.18,-118750.89,-23750.18,1,4,22283.92
ADANIENT26JUNFUT,0.0005,1.0,0.25,2.0,6.5308,2180.34,5.48,-65376.11,-38114.58,-7622.92,1,4,18060.79
ADANIENT26JUNFUT,0.0005,1.0,0.25,3.0,6.6073,1095.47,5.7575,-49361.21,-17600.48,-3520.1,2,4,23319.87
ADANIENT26JUNFUT,0.0005,1.0,0.5,1.0,5.8406,-54921.75,4.8025,-146786.42,-147238.23,-29447.65,0,4,18392.4
ADANIENT26JUNFUT,0.0005,1.0,0.5,1.5,6.06,-30276.54,4.6875,-136404.18,-118750.89,-23750.18,1,4,22283.92
ADANIENT26JUNFUT,0.0005,1.0,0.5,2.0,6.5308,2180.34,5.48,-65376.11,-38114.58,-7622.92,1,4,18060.79
ADANIENT26JUNFUT,0.0005,1.0,0.5,3.0,6.6073,1095.47,5.7575,-49361.21,-17600.48,-3520.1,2,4,23319.87
ADANIENT26JUNFUT,0.0005,1.5,0.05,1.0,2.2356,-338092.49,3.395,-380205.26,-546353.15,-109270.63,0,4,43861.28
ADANIENT26JUNFUT,0.0005,1.5,0.05,1.5,2.8675,-268480.6,2.995,-377966.76,-484863.71,-96972.74,0,4,44921.5
ADANIENT26JUNFUT,0.0005,1.5,0.05,2.0,3.0254,-242795.18,2.9625,-367826.92,-449683.22,-89936.64,0,4,52515.0
ADANIENT26JUNFUT,0.0005,1.5,0.05,3.0,3.366,-196279.72,3.61,-280726.4,-358128.9,-71625.78,0,4,36815.34
ADANIENT26JUNFUT,0.0005,1.5,0.1,1.0,2.2356,-338092.49,3.395,-380205.26,-546353.15,-109270.63,0,4,43861.28
ADANIENT26JUNFUT,0.0005,1.5,0.1,1.5,2.8675,-268480.6,2.995,-377966.76,-484863.71,-96972.74,0,4,44921.5
ADANIENT26JUNFUT,0.0005,1.5,0.1,2.0,3.0254,-242795.18,2.9625,-367826.92,-449683.22,-89936.64,0,4,52515.0
ADANIENT26JUNFUT,0.0005,1.5,0.1,3.0,3.366,-196279.72,3.61,-280726.4,-358128.9,-71625.78,0,4,36815.34
ADANIENT26JUNFUT,0.0005,1.5,0.25,1.0,2.2356,-338092.49,3.395,-380205.26,-546353.15,-109270.63,0,4,43861.28
ADANIENT26JUNFUT,0.0005,1.5,0.25,1.5,2.8675,-268480.6,2.995,-377966.76,-484863.71,-96972.74,0,4,44921.5
ADANIENT26JUNFUT,0.0005,1.5,0.25,2.0,3.0254,-242795.18,2.9625,-367826.92,-449683.22,-89936.64,0,4,52515.0
ADANIENT26JUNFUT,0.0005,1.5,0.25,3.0,3.366,-196279.72,3.61,-280726.4,-358128.9,-71625.78,0,4,36815.34
ADANIENT26JUNFUT,0.0005,1.5,0.5,1.0,2.2356,-338092.49,3.395,-380205.26,-546353.15,-109270.63,0,4,43861.28
ADANIENT26JUNFUT,0.0005,1.5,0.5,1.5,2.8675,-268480.6,2.995,-377966.76,-484863.71,-96972.74,0,4,44921.5
ADANIENT26JUNFUT,0.0005,1.5,0.5,2.0,3.0254,-242795.18,2.9625,-367826.92,-449683.22,-89936.64,0,4,52515.0
ADANIENT26JUNFUT,0.0005,1.5,0.5,3.0,3.366,-196279.72,3.61,-280726.4,-358128.9,-71625.78,0,4,36815.34
ADANIENT26JUNFUT,0.0005,2.0,0.05,1.0,3.78,-275893.59,3.175,-390816.01,-479600.68,-95920.14,0,4,34557.3
ADANIENT26JUNFUT,0.0005,2.0,0.05,1.5,3.6283,-273991.63,3.23,-376992.34,-472812.65,-94562.53,0,4,34031.17
ADANIENT26JUNFUT,0.0005,2.0,0.05,2.0,3.6942,-254241.57,2.85,-390846.37,-461444.2,-92288.84,0,4,39613.43
ADANIENT26JUNFUT,0.0005,2.0,0.05,3.0,3.8956,-227446.78,2.885,-369992.69,-425348.35,-85069.67,0,4,35331.99
ADANIENT26JUNFUT,0.0005,2.0,0.1,1.0,3.78,-275893.59,3.175,-390816.01,-479600.68,-95920.14,0,4,34557.3
ADANIENT26JUNFUT,0.0005,2.0,0.1,1.5,3.6283,-273991.63,3.23,-376992.34,-472812.65,-94562.53,0,4,34031.17
ADANIENT26JUNFUT,0.0005,2.0,0.1,2.0,3.6942,-254241.57,2.85,-390846.37,-461444.2,-92288.84,0,4,39613.43
ADANIENT26JUNFUT,0.0005,2.0,0.1,3.0,3.8956,-227446.78,2.885,-369992.69,-425348.35,-85069.67,0,4,35331.99
ADANIENT26JUNFUT,0.0005,2.0,0.25,1.0,3.78,-275893.59,3.175,-390816.01,-479600.68,-95920.14,0,4,34557.3
ADANIENT26JUNFUT,0.0005,2.0,0.25,1.5,3.6283,-273991.63,3.23,-376992.34,-472812.65,-94562.53,0,4,34031.17
ADANIENT26JUNFUT,0.0005,2.0,0.25,2.0,3.6942,-254241.57,2.85,-390846.37,-461444.2,-92288.84,0,4,39613.43
ADANIENT26JUNFUT,0.0005,2.0,0.25,3.0,3.8956,-227446.78,2.885,-369992.69,-425348.35,-85069.67,0,4,35331.99
ADANIENT26JUNFUT,0.0005,2.0,0.5,1.0,3.78,-275893.59,3.175,-390816.01,-479600.68,-95920.14,0,4,34557.3
ADANIENT26JUNFUT,0.0005,2.0,0.5,1.5,3.6283,-273991.63,3.23,-376992.34,-472812.65,-94562.53,0,4,34031.17
ADANIENT26JUNFUT,0.0005,2.0,0.5,2.0,3.6942,-254241.57,2.85,-390846.37,-461444.2,-92288.84,0,4,39613.43
ADANIENT26JUNFUT,0.0005,2.0,0.5,3.0,3.8956,-227446.78,2.885,-369992.69,-425348.35,-85069.67,0,4,35331.99
ADANIENT26JUNFUT,0.001,1.0,0.05,1.0,5.6508,-65813.27,4.9775,-132045.5,-140219.89,-28043.98,0,4,20896.02
ADANIENT26JUNFUT,0.001,1.0,0.05,1.5,5.4754,-57069.04,4.435,-142483.4,-139279.64,-27855.93,1,4,20258.2
ADANIENT26JUNFUT,0.001,1.0,0.05,2.0,6.2327,-15183.92,5.1325,-94970.29,-74370.13,-14874.03,1,4,19500.31
ADANIENT26JUNFUT,0.001,1.0,0.05,3.0,6.4256,-3686.68,5.6725,-41224.01,-16583.4,-3316.68,2,4,20325.06
ADANIENT26JUNFUT,0.001,1.0,0.1,1.0,5.6508,-65813.27,4.9775,-132045.5,-140219.89,-28043.98,0,4,20896.02
ADANIENT26JUNFUT,0.001,1.0,0.1,1.5,5.4754,-57069.04,4.435,-142483.4,-139279.64,-27855.93,1,4,20258.2
ADANIENT26JUNFUT,0.001,1.0,0.1,2.0,6.2327,-15183.92,5.1325,-94970.29,-74370.13,-14874.03,1,4,19500.31
ADANIENT26JUNFUT,0.001,1.0,0.1,3.0,6.4256,-3686.68,5.6725,-41224.01,-16583.4,-3316.68,2,4,20325.06
ADANIENT26JUNFUT,0.001,1.0,0.25,1.0,5.6508,-65813.27,4.9775,-132045.5,-140219.89,-28043.98,0,4,20896.02
ADANIENT26JUNFUT,0.001,1.0,0.25,1.5,5.4754,-57069.04,4.435,-142483.4,-139279.64,-27855.93,1,4,20258.2
ADANIENT26JUNFUT,0.001,1.0,0.25,2.0,6.2327,-15183.92,5.1325,-94970.29,-74370.13,-14874.03,1,4,19500.31
ADANIENT26JUNFUT,0.001,1.0,0.25,3.0,6.4256,-3686.68,5.6725,-41224.01,-16583.4,-3316.68,2,4,20325.06
ADANIENT26JUNFUT,0.001,1.0,0.5,1.0,5.6508,-65813.27,4.9775,-132045.5,-140219.89,-28043.98,0,4,20896.02
ADANIENT26JUNFUT,0.001,1.0,0.5,1.5,5.4754,-57069.04,4.435,-142483.4,-139279.64,-27855.93,1,4,20258.2
ADANIENT26JUNFUT,0.001,1.0,0.5,2.0,6.2327,-15183.92,5.1325,-94970.29,-74370.13,-14874.03,1,4,19500.31
ADANIENT26JUNFUT,0.001,1.0,0.5,3.0,6.4256,-3686.68,5.6725,-41224.01,-16583.4,-3316.68,2,4,20325.06
ADANIENT26JUNFUT,0.001,1.5,0.05,1.0,2.3169,-322805.38,3.1475,-391233.74,-531237.24,-106247.45,0,4,40287.38
ADANIENT26JUNFUT,0.001,1.5,0.05,1.5,3.1335,-244486.58,3.2125,-358497.04,-444010.95,-88802.19,0,4,37057.92
ADANIENT26JUNFUT,0.001,1.5,0.05,2.0,3.2169,-224973.2,3.0775,-352247.72,-424848.38,-84969.68,0,4,47415.61
ADANIENT26JUNFUT,0.001,1.5,0.05,3.0,3.7181,-167790.69,3.8975,-257267.77,-314607.03,-62921.41,0,4,35458.24
ADANIENT26JUNFUT,0.001,1.5,0.1,1.0,2.3169,-322805.38,3.1475,-391233.74,-531237.24,-106247.45,0,4,40287.38
ADANIENT26JUNFUT,0.001,1.5,0.1,1.5,3.1335,-244486.58,3.2125,-358497.04,-444010.95,-88802.19,0,4,37057.92
ADANIENT26JUNFUT,0.001,1.5,0.1,2.0,3.2169,-224973.2,3.0775,-352247.72,-424848.38,-84969.68,0,4,47415.61
ADANIENT26JUNFUT,0.001,1.5,0.1,3.0,3.7181,-167790.69,3.8975,-257267.77,-314607.03,-62921.41,0,4,35458.24
ADANIENT26JUNFUT,0.001,1.5,0.25,1.0,2.3169,-322805.38,3.1475,-391233.74,-531237.24,-106247.45,0,4,40287.38
ADANIENT26JUNFUT,0.001,1.5,0.25,1.5,3.1335,-244486.58,3.2125,-358497.04,-444010.95,-88802.19,0,4,37057.92
ADANIENT26JUNFUT,0.001,1.5,0.25,2.0,3.2169,-224973.2,3.0775,-352247.72,-424848.38,-84969.68,0,4,47415.61
ADANIENT26JUNFUT,0.001,1.5,0.25,3.0,3.7181,-167790.69,3.8975,-257267.77,-314607.03,-62921.41,0,4,35458.24
ADANIENT26JUNFUT,0.001,1.5,0.5,1.0,2.3169,-322805.38,3.1475,-391233.74,-531237.24,-106247.45,0,4,40287.38
ADANIENT26JUNFUT,0.001,1.5,0.5,1.5,3.1335,-244486.58,3.2125,-358497.04,-444010.95,-88802.19,0,4,37057.92
ADANIENT26JUNFUT,0.001,1.5,0.5,2.0,3.2169,-224973.2,3.0775,-352247.72,-424848.38,-84969.68,0,4,47415.61
ADANIENT26JUNFUT,0.001,1.5,0.5,3.0,3.7181,-167790.69,3.8975,-257267.77,-314607.03,-62921.41,0,4,35458.24
ADANIENT26JUNFUT,0.001,2.0,0.05,1.0,3.761,-275039.87,3.065,-390570.23,-477004.9,-95400.98,0,4,41184.84
ADANIENT26JUNFUT,0.001,2.0,0.05,1.5,3.4679,-279755.21,3.2175,-367301.33,-466295.18,-93259.04,0,4,44920.52
ADANIENT26JUNFUT,0.001,2.0,0.05,2.0,3.694,-253611.0,2.94,-372531.73,-444007.68,-88801.54,0,4,41294.71
ADANIENT26JUNFUT,0.001,2.0,0.05,3.0,3.7296,-234754.75,2.7725,-366413.38,-421675.84,-84335.17,0,4,41342.54
ADANIENT26JUNFUT,0.001,2.0,0.1,1.0,3.761,-275039.87,3.065,-390570.23,-477004.9,-95400.98,0,4,41184.84
ADANIENT26JUNFUT,0.001,2.0,0.1,1.5,3.4679,-279755.21,3.2175,-367301.33,-466295.18,-93259.04,0,4,44920.52
ADANIENT26JUNFUT,0.001,2.0,0.1,2.0,3.694,-253611.0,2.94,-372531.73,-444007.68,-88801.54,0,4,41294.71
ADANIENT26JUNFUT,0.001,2.0,0.1,3.0,3.7296,-234754.75,2.7725,-366413.38,-421675.84,-84335.17,0,4,41342.54
ADANIENT26JUNFUT,0.001,2.0,0.25,1.0,3.761,-275039.87,3.065,-390570.23,-477004.9,-95400.98,0,4,41184.84
ADANIENT26JUNFUT,0.001,2.0,0.25,1.5,3.4679,-279755.21,3.2175,-367301.33,-466295.18,-93259.04,0,4,44920.52
ADANIENT26JUNFUT,0.001,2.0,0.25,2.0,3.694,-253611.0,2.94,-372531.73,-444007.68,-88801.54,0,4,41294.71
ADANIENT26JUNFUT,0.001,2.0,0.25,3.0,3.7296,-234754.75,2.7725,-366413.38,-421675.84,-84335.17,0,4,41342.54
ADANIENT26JUNFUT,0.001,2.0,0.5,1.0,3.761,-275039.87,3.065,-390570.23,-477004.9,-95400.98,0,4,41184.84
ADANIENT26JUNFUT,0.001,2.0,0.5,1.5,3.4679,-279755.21,3.2175,-367301.33,-466295.18,-93259.04,0,4,44920.52
ADANIENT26JUNFUT,0.001,2.0,0.5,2.0,3.694,-253611.0,2.94,-372531.73,-444007.68,-88801.54,0,4,41294.71
ADANIENT26JUNFUT,0.001,2.0,0.5,3.0,3.7296,-234754.75,2.7725,-366413.38,-421675.84,-84335.17,0,4,41342.54
ADANIENT26JUNFUT,0.002,1.0,0.05,1.0,5.8027,-48596.3,4.5475,-160807.86,-145383.12,-29076.62,1,4,23884.59
ADANIENT26JUNFUT,0.002,1.0,0.05,1.5,6.0537,-19524.36,4.6175,-125214.33,-94095.17,-18819.03,1,4,27871.17
ADANIENT26JUNFUT,0.002,1.0,0.05,2.0,6.43,6203.59,4.87,-103494.01,-53752.89,-10750.58,1,4,31301.84
ADANIENT26JUNFUT,0.002,1.0,0.05,3.0,6.4258,3733.21,5.345,-46486.15,-8965.91,-1793.18,2,4,24011.69
ADANIENT26JUNFUT,0.002,1.0,0.1,1.0,5.8027,-48596.3,4.5475,-160807.86,-145383.12,-29076.62,1,4,23884.59
ADANIENT26JUNFUT,0.002,1.0,0.1,1.5,6.0537,-19524.36,4.6175,-125214.33,-94095.17,-18819.03,1,4,27871.17
ADANIENT26JUNFUT,0.002,1.0,0.1,2.0,6.43,6203.59,4.87,-103494.01,-53752.89,-10750.58,1,4,31301.84
ADANIENT26JUNFUT,0.002,1.0,0.1,3.0,6.4258,3733.21,5.345,-46486.15,-8965.91,-1793.18,2,4,24011.69
ADANIENT26JUNFUT,0.002,1.0,0.25,1.0,5.8027,-48596.3,4.5475,-160807.86,-145383.12,-29076.62,1,4,23884.59
ADANIENT26JUNFUT,0.002,1.0,0.25,1.5,6.0537,-19524.36,4.6175,-125214.33,-94095.17,-18819.03,1,4,27871.17
ADANIENT26JUNFUT,0.002,1.0,0.25,2.0,6.43,6203.59,4.87,-103494.01,-53752.89,-10750.58,1,4,31301.84
ADANIENT26JUNFUT,0.002,1.0,0.25,3.0,6.4258,3733.21,5.345,-46486.15,-8965.91,-1793.18,2,4,24011.69
ADANIENT26JUNFUT,0.002,1.0,0.5,1.0,5.8027,-48596.3,4.5475,-160807.86,-145383.12,-29076.62,1,4,23884.59
ADANIENT26JUNFUT,0.002,1.0,0.5,1.5,6.0537,-19524.36,4.6175,-125214.33,-94095.17,-18819.03,1,4,27871.17
ADANIENT26JUNFUT,0.002,1.0,0.5,2.0,6.43,6203.59,4.87,-103494.01,-53752.89,-10750.58,1,4,31301.84
ADANIENT26JUNFUT,0.002,1.0,0.5,3.0,6.4258,3733.21,5.345,-46486.15,-8965.91,-1793.18,2,4,24011.69
ADANIENT26JUNFUT,0.002,1.5,0.05,1.0,2.6758,-303424.08,3.4675,-347352.7,-487638.36,-97527.67,0,4,44588.43
ADANIENT26JUNFUT,0.002,1.5,0.05,1.5,3.0071,-253594.69,3.26,-341661.97,-437348.01,-87469.6,0,4,41284.71
ADANIENT26JUNFUT,0.002,1.5,0.05,2.0,3.196,-228841.4,3.0375,-336126.29,-413294.59,-82658.92,0,4,42677.3
ADANIENT26JUNFUT,0.002,1.5,0.05,3.0,3.0883,-208119.38,3.675,-259994.64,-340203.62,-68040.72,0,4,48052.54
ADANIENT26JUNFUT,0.002,1.5,0.1,1.0,2.6758,-303424.08,3.4675,-347352.7,-487638.36,-97527.67,0,4,44588.43
ADANIENT26JUNFUT,0.002,1.5,0.1,1.5,3.0071,-253594.69,3.26,-341661.97,-437348.01,-87469.6,0,4,41284.71
ADANIENT26JUNFUT,0.002,1.5,0.1,2.0,3.196,-228841.4,3.0375,-336126.29,-413294.59,-82658.92,0,4,42677.3
ADANIENT26JUNFUT,0.002,1.5,0.1,3.0,3.0883,-208119.38,3.675,-259994.64,-340203.62,-68040.72,0,4,48052.54
ADANIENT26JUNFUT,0.002,1.5,0.25,1.0,2.6758,-303424.08,3.4675,-347352.7,-487638.36,-97527.67,0,4,44588.43
ADANIENT26JUNFUT,0.002,1.5,0.25,1.5,3.0071,-253594.69,3.26,-341661.97,-437348.01,-87469.6,0,4,41284.71
ADANIENT26JUNFUT,0.002,1.5,0.25,2.0,3.196,-228841.4,3.0375,-336126.29,-413294.59,-82658.92,0,4,42677.3
ADANIENT26JUNFUT,0.002,1.5,0.25,3.0,3.0883,-208119.38,3.675,-259994.64,-340203.62,-68040.72,0,4,48052.54
ADANIENT26JUNFUT,0.002,1.5,0.5,1.0,2.6758,-303424.08,3.4675,-347352.7,-487638.36,-97527.67,0,4,44588.43
ADANIENT26JUNFUT,0.002,1.5,0.5,1.5,3.0071,-253594.69,3.26,-341661.97,-437348.01,-87469.6,0,4,41284.71
ADANIENT26JUNFUT,0.002,1.5,0.5,2.0,3.196,-228841.4,3.0375,-336126.29,-413294.59,-82658.92,0,4,42677.3
ADANIENT26JUNFUT,0.002,1.5,0.5,3.0,3.0883,-208119.38,3.675,-259994.64,-340203.62,-68040.72,0,4,48052.54
ADANIENT26JUNFUT,0.002,2.0,0.05,1.0,3.4237,-298853.32,2.345,-447228.6,-531393.83,-106278.77,0,4,42136.93
ADANIENT26JUNFUT,0.002,2.0,0.05,1.5,3.1827,-298512.8,2.64,-413350.36,-510335.82,-102067.16,0,4,42838.63
ADANIENT26JUNFUT,0.002,2.0,0.05,2.0,3.859,-245406.5,2.7825,-389988.5,-443922.87,-88784.57,0,4,43325.88
ADANIENT26JUNFUT,0.002,2.0,0.05,3.0,3.5463,-246827.49,2.4125,-391417.97,-445389.95,-89077.99,0,4,43385.88
ADANIENT26JUNFUT,0.002,2.0,0.1,1.0,3.4237,-298853.32,2.345,-447228.6,-531393.83,-106278.77,0,4,42136.93
ADANIENT26JUNFUT,0.002,2.0,0.1,1.5,3.1827,-298512.8,2.64,-413350.36,-510335.82,-102067.16,0,4,42838.63
ADANIENT26JUNFUT,0.002,2.0,0.1,2.0,3.859,-245406.5,2.7825,-389988.5,-443922.87,-88784.57,0,4,43325.88
ADANIENT26JUNFUT,0.002,2.0,0.1,3.0,3.5463,-246827.49,2.4125,-391417.97,-445389.95,-89077.99,0,4,43385.88
ADANIENT26JUNFUT,0.002,2.0,0.25,1.0,3.4237,-298853.32,2.345,-447228.6,-531393.83,-106278.77,0,4,42136.93
ADANIENT26JUNFUT,0.002,2.0,0.25,1.5,3.1827,-298512.8,2.64,-413350.36,-510335.82,-102067.16,0,4,42838.63
ADANIENT26JUNFUT,0.002,2.0,0.25,2.0,3.859,-245406.5,2.7825,-389988.5,-443922.87,-88784.57,0,4,43325.88
ADANIENT26JUNFUT,0.002,2.0,0.25,3.0,3.5463,-246827.49,2.4125,-391417.97,-445389.95,-89077.99,0,4,43385.88
ADANIENT26JUNFUT,0.002,2.0,0.5,1.0,3.4237,-298853.32,2.345,-447228.6,-531393.83,-106278.77,0,4,42136.93
ADANIENT26JUNFUT,0.002,2.0,0.5,1.5,3.1827,-298512.8,2.64,-413350.36,-510335.82,-102067.16,0,4,42838.63
ADANIENT26JUNFUT,0.002,2.0,0.5,2.0,3.859,-245406.5,2.7825,-389988.5,-443922.87,-88784.57,0,4,43325.88
ADANIENT26JUNFUT,0.002,2.0,0.5,3.0,3.5463,-246827.49,2.4125,-391417.97,-445389.95,-89077.99,0,4,43385.88
ADANIENT26JUNFUT,0.005,1.0,0.05,1.0,5.8181,-68118.69,3.8825,-222079.9,-205998.89,-41199.78,1,4,29020.81
ADANIENT26JUNFUT,0.005,1.0,0.05,1.5,5.5744,-69152.51,4.3125,-163881.09,-172768.46,-34553.69,0,4,16994.82
ADANIENT26JUNFUT,0.005,1.0,0.05,2.0,6.2644,-14352.87,4.32,-139065.58,-101913.09,-20382.62,1,4,32698.43
ADANIENT26JUNFUT,0.005,1.0,0.05,3.0,6.4104,-17821.67,5.2975,-70086.97,-48784.27,-9756.85,2,4,22429.88
ADANIENT26JUNFUT,0.005,1.0,0.1,1.0,5.8181,-68118.69,3.8825,-222079.9,-205998.89,-41199.78,1,4,29020.81
ADANIENT26JUNFUT,0.005,1.0,0.1,1.5,5.5744,-69152.51,4.3125,-163881.09,-172768.46,-34553.69,0,4,16994.82
ADANIENT26JUNFUT,0.005,1.0,0.1,2.0,6.2644,-14352.87,4.32,-139065.58,-101913.09,-20382.62,1,4,32698.43
ADANIENT26JUNFUT,0.005,1.0,0.1,3.0,6.4104,-17821.67,5.2975,-70086.97,-48784.27,-9756.85,2,4,22429.88
ADANIENT26JUNFUT,0.005,1.0,0.25,1.0,5.8181,-68118.69,3.8825,-222079.9,-205998.89,-41199.78,1,4,29020.81
ADANIENT26JUNFUT,0.005,1.0,0.25,1.5,5.5744,-69152.51,4.3125,-163881.09,-172768.46,-34553.69,0,4,16994.82
ADANIENT26JUNFUT,0.005,1.0,0.25,2.0,6.2644,-14352.87,4.32,-139065.58,-101913.09,-20382.62,1,4,32698.43
ADANIENT26JUNFUT,0.005,1.0,0.25,3.0,6.4104,-17821.67,5.2975,-70086.97,-48784.27,-9756.85,2,4,22429.88
ADANIENT26JUNFUT,0.005,1.0,0.5,1.0,5.8181,-68118.69,3.8825,-222079.9,-205998.89,-41199.78,1,4,29020.81
ADANIENT26JUNFUT,0.005,1.0,0.5,1.5,5.5744,-69152.51,4.3125,-163881.09,-172768.46,-34553.69,0,4,16994.82
ADANIENT26JUNFUT,0.005,1.0,0.5,2.0,6.2644,-14352.87,4.32,-139065.58,-101913.09,-20382.62,1,4,32698.43
ADANIENT26JUNFUT,0.005,1.0,0.5,3.0,6.4104,-17821.67,5.2975,-70086.97,-48784.27,-9756.85,2,4,22429.88
ADANIENT26JUNFUT,0.005,1.5,0.05,1.0,3.2352,-247681.31,2.6525,-405121.14,-476540.78,-95308.16,0,4,24631.99
ADANIENT26JUNFUT,0.005,1.5,0.05,1.5,4.0604,-172514.66,2.875,-370324.38,-398335.64,-79667.13,0,4,47511.88
ADANIENT26JUNFUT,0.005,1.5,0.05,2.0,4.114,-161432.81,3.1475,-334621.48,-359861.11,-71972.22,0,4,40398.99
ADANIENT26JUNFUT,0.005,1.5,0.05,3.0,3.6896,-160019.43,2.3775,-352714.35,-357875.22,-71575.04,0,4,47699.67
ADANIENT26JUNFUT,0.005,1.5,0.1,1.0,3.2352,-247681.31,2.6525,-405121.14,-476540.78,-95308.16,0,4,24631.99
ADANIENT26JUNFUT,0.005,1.5,0.1,1.5,4.0604,-172514.66,2.875,-370324.38,-398335.64,-79667.13,0,4,47511.88
ADANIENT26JUNFUT,0.005,1.5,0.1,2.0,4.114,-161432.81,3.1475,-334621.48,-359861.11,-71972.22,0,4,40398.99
ADANIENT26JUNFUT,0.005,1.5,0.1,3.0,3.6896,-160019.43,2.3775,-352714.35,-357875.22,-71575.04,0,4,47699.67
ADANIENT26JUNFUT,0.005,1.5,0.25,1.0,3.2352,-247681.31,2.6525,-405121.14,-476540.78,-95308.16,0,4,24631.99
ADANIENT26JUNFUT,0.005,1.5,0.25,1.5,4.0604,-172514.66,2.875,-370324.38,-398335.64,-79667.13,0,4,47511.88
ADANIENT26JUNFUT,0.005,1.5,0.25,2.0,4.114,-161432.81,3.1475,-334621.48,-359861.11,-71972.22,0,4,40398.99
ADANIENT26JUNFUT,0.005,1.5,0.25,3.0,3.6896,-160019.43,2.3775,-352714.35,-357875.22,-71575.04,0,4,47699.67
ADANIENT26JUNFUT,0.005,1.5,0.5,1.0,3.2352,-247681.31,2.6525,-405121.14,-476540.78,-95308.16,0,4,24631.99
ADANIENT26JUNFUT,0.005,1.5,0.5,1.5,4.0604,-172514.66,2.875,-370324.38,-398335.64,-79667.13,0,4,47511.88
ADANIENT26JUNFUT,0.005,1.5,0.5,2.0,4.114,-161432.81,3.1475,-334621.48,-359861.11,-71972.22,0,4,40398.99
